disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - tp53 regulates transcription of cell death genes	up-up	1.89	1.74	9.94e-03	2.14e-02	43	35
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - interferon gamma signaling	up-up	1.87	1.62	1.64e-03	2.54e-02	84	66
Thyroid cancer	Alzheimer's disease	Canonical Pathways	biocarta - hivnef pathway	up-up	1.68	1.64	2.71e-02	2.91e-02	53	53
Thyroid cancer	Alzheimer's disease	Canonical Pathways	pid - avb3 integrin pathway	up-up	2.03	1.53	2.62e-04	2.93e-02	73	68
Thyroid cancer	Alzheimer's disease	Canonical Pathways	pid - syndecan 4 pathway	up-up	1.9	1.7	1.06e-02	3.39e-02	32	29
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - bladder cancer	up-up	1.77	1.64	3.53e-02	3.54e-02	41	37
Thyroid cancer	Alzheimer's disease	Canonical Pathways	pid - syndecan 1 pathway	up-up	1.99	1.66	1.99e-03	3.65e-02	46	42
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - dap12 interactions	up-up	1.88	1.65	1.17e-02	3.85e-02	40	30
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - arrhythmogenic right ventricular cardiomyopathy arvc	up-up	1.67	1.58	1.37e-02	3.99e-02	72	66
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - chronic myeloid leukemia	up-up	1.92	1.57	9.60e-04	4.12e-02	72	66
Thyroid cancer	Alzheimer's disease	Canonical Pathways	pid - p53 downstream pathway	up-up	2.15	1.43	1.17e-06	4.27e-02	132	115
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - alzheimers disease	down-down	-1.72	-2.82	1.95e-03	5.07e-09	151	135
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - huntingtons disease	down-down	-2.07	-2.8	1.66e-06	5.07e-09	163	139
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - oxidative phosphorylation	down-down	-2.48	-3.34	1.49e-08	5.07e-09	111	91
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - parkinsons disease	down-down	-2.55	-3.29	1.49e-08	5.07e-09	106	89
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - complex i biogenesis	down-down	-2.42	-2.75	2.03e-07	5.07e-09	46	34
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - metabolism of rna	down-down	-1.5	-2.2	4.06e-04	5.07e-09	618	508
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - mitochondrial protein import	down-down	-1.79	-2.66	8.74e-03	5.07e-09	63	47
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - respiratory electron transport	down-down	-2.59	-3.19	1.49e-08	5.07e-09	86	67
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins	down-down	-2.74	-3.3	1.49e-08	5.07e-09	108	85
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - the citric acid tca cycle and respiratory electron transport	down-down	-2.57	-3.3	1.49e-08	5.07e-09	157	129
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - translation	down-down	-1.85	-2.49	5.81e-06	5.07e-09	267	212
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - protein localization	down-down	-1.8	-2.32	6.65e-04	4.66e-08	159	131
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of expression of slits and robos	down-down	-1.54	-2.24	2.45e-02	5.28e-08	149	133
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - cristae formation	down-down	-2.25	-2.62	1.07e-04	5.36e-08	29	23
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - organelle biogenesis and maintenance	down-down	-1.56	-2.1	3.53e-03	7.19e-08	282	222
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - processing of capped intron containing pre mrna	down-down	-1.83	-2.01	6.04e-05	2.11e-06	228	188
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - formation of atp by chemiosmotic coupling	down-down	-2.22	-2.39	7.98e-05	2.54e-06	16	14
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - cellular responses to external stimuli	down-down	-1.43	-1.65	6.76e-03	3.11e-05	550	475
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - mitochondrial biogenesis	down-down	-2.05	-2.13	5.92e-05	6.12e-05	90	75
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - metabolism of amino acids and derivatives	down-down	-1.84	-1.75	1.45e-06	8.41e-05	342	281
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - mrna splicing	down-down	-2	-1.91	4.57e-06	8.89e-05	180	147
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - spliceosome	down-down	-1.81	-1.88	1.78e-03	8.97e-04	115	97
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - rrna processing	down-down	-1.47	-1.8	3.76e-02	9.76e-04	178	146
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - budding and maturation of hiv virion	down-down	-1.74	-2	4.40e-02	5.99e-03	26	20
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - influenza infection	down-down	-1.9	-1.67	7.05e-05	1.08e-02	135	116
Thyroid cancer	Alzheimer's disease	Canonical Pathways	biocarta - etc pathway	down-down	-1.82	-1.89	2.91e-02	1.40e-02	10	9
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - butanoate metabolism	down-down	-1.92	-1.82	6.75e-03	1.66e-02	33	31
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - protein export	down-down	-2	-1.83	7.89e-03	2.54e-02	23	19
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - perk regulates gene expression	down-down	-1.73	-1.69	3.20e-02	4.52e-02	32	30
