disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - interactions of vpr with host cellular proteins	up-down	1.96	-1.8	2.92e-03	2.05e-02	32	31
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - transport of mature transcript to cytoplasm	up-down	2.23	-1.62	4.07e-06	2.26e-02	68	61
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - dna damage bypass	up-down	1.94	-1.69	1.85e-03	2.28e-02	45	40
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic prometaphase	up-down	2.53	-1.52	7.44e-09	2.43e-02	178	160
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - resolution of sister chromatid cohesion	up-down	2.75	-1.58	7.44e-09	2.50e-02	111	99
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - transport of the slbp dependant mature mrna	up-down	1.98	-1.76	2.31e-03	2.60e-02	32	30
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - protein ubiquitination	up-down	1.89	-1.64	1.05e-03	2.61e-02	72	58
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - nucleotide excision repair	up-down	1.99	-1.67	1.67e-03	2.63e-02	41	40
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - mitochondrial trna aminoacylation	up-down	1.93	-1.79	5.11e-03	2.72e-02	18	14
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - resolution of ap sites via the multiple nucleotide patch replacement pathway	up-down	2.45	-1.73	5.82e-07	2.78e-02	24	22
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - nuclear envelope ne reassembly	up-down	1.93	-1.65	1.62e-03	2.93e-02	59	54
Bladder cancer	Alzheimer's disease	Canonical Pathways	biocarta - sm pathway	up-down	2.06	-1.76	4.27e-04	3.00e-02	13	13
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - interactions of rev with host cellular proteins	up-down	2	-1.72	1.31e-03	3.65e-02	31	30
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - dual incision in gg ner	up-down	1.9	-1.68	4.94e-03	4.11e-02	39	37
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - recognition of dna damage by pcna containing replication complex	up-down	2.11	-1.74	2.93e-04	4.23e-02	30	28
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - anchoring of the basal body to the plasma membrane	up-down	1.68	-1.54	6.25e-03	4.27e-02	89	78
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - abortive elongation of hiv 1 transcript in the absence of tat	up-down	1.8	-1.74	1.75e-02	4.32e-02	19	19
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - pcna dependent long patch base excision repair	up-down	2.34	-1.7	7.75e-06	4.80e-02	21	20
