disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - cholesterol biosynthesis	up-down	1.7	-1.95	2.97e-02	1.01e-02	24	20
Breast cancer	Alzheimer's disease	Canonical Pathways	kegg - purine metabolism	up-down	1.52	-1.67	1.88e-02	1.06e-02	151	130
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - rho gtpases activate formins	up-down	2.29	-1.69	6.20e-09	1.21e-02	132	109
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - aurka activation by tpx2	up-down	1.97	-1.67	1.40e-04	1.65e-02	71	61
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - glycolysis	up-down	1.86	-1.67	8.57e-04	1.65e-02	71	63
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - recruitment of mitotic centrosome proteins and complexes	up-down	1.69	-1.74	9.58e-03	1.85e-02	77	65
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - synthesis of substrates in n glycan biosythesis	up-down	1.56	-1.77	4.69e-02	1.86e-02	59	46
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - apc cdc20 mediated degradation of nek2a	up-down	1.86	-1.83	6.39e-03	1.90e-02	24	18
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - runx1 regulates transcription of genes involved in differentiation of hscs	up-down	2.11	-1.68	4.26e-07	1.98e-02	103	94
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - recruitment of numa to mitotic centrosomes	up-down	1.59	-1.69	2.28e-02	2.03e-02	88	74
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - interactions of vpr with host cellular proteins	up-down	1.94	-1.8	2.08e-03	2.05e-02	36	31
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - transport of mature transcript to cytoplasm	up-down	1.89	-1.62	5.26e-04	2.26e-02	73	61
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - dna damage bypass	up-down	1.82	-1.69	4.36e-03	2.28e-02	47	40
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic prometaphase	up-down	2.35	-1.52	6.20e-09	2.43e-02	194	160
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - resolution of sister chromatid cohesion	up-down	2.37	-1.58	6.20e-09	2.50e-02	119	99
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - transport of the slbp dependant mature mrna	up-down	2	-1.76	5.56e-04	2.60e-02	35	30
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - protein ubiquitination	up-down	1.73	-1.64	5.17e-03	2.61e-02	76	58
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - resolution of ap sites via the multiple nucleotide patch replacement pathway	up-down	1.98	-1.73	2.14e-03	2.78e-02	25	22
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - nuclear envelope ne reassembly	up-down	1.88	-1.65	9.10e-04	2.93e-02	69	54
Breast cancer	Alzheimer's disease	Canonical Pathways	biocarta - sm pathway	up-down	2.11	-1.76	8.73e-05	3.00e-02	13	13
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - interactions of rev with host cellular proteins	up-down	2.17	-1.72	2.54e-05	3.65e-02	36	30
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - tcr signaling	up-down	1.79	-1.61	4.71e-04	3.97e-02	111	105
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - recognition of dna damage by pcna containing replication complex	up-down	1.69	-1.74	4.68e-02	4.23e-02	30	28
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - anchoring of the basal body to the plasma membrane	up-down	1.75	-1.54	1.59e-03	4.27e-02	96	78
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - programmed cell death	up-down	1.44	-1.47	2.63e-02	4.27e-02	174	161
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - inhibition of the proteolytic activity of apc c required for the onset of anaphase by mitotic spindle checkpoint components	up-down	1.81	-1.71	9.63e-03	4.28e-02	19	13
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - pcna dependent long patch base excision repair	up-down	1.88	-1.7	9.91e-03	4.80e-02	21	20
