disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Lung cancer	Alzheimer's disease	Gene Ontology	ribonucleotide binding	up-down	1.21	-1.54	4.54e-02	1.28e-07	1522	1386
Lung cancer	Alzheimer's disease	Gene Ontology	nucleolus	up-down	1.52	-1.72	6.93e-05	1.33e-07	740	667
Lung cancer	Alzheimer's disease	Gene Ontology	cell cycle g2 m phase transition	up-down	1.84	-2.07	2.62e-05	1.64e-07	226	218
Lung cancer	Alzheimer's disease	Gene Ontology	tricarboxylic acid cycle	up-down	1.87	-2.53	9.55e-03	2.16e-07	29	30
Lung cancer	Alzheimer's disease	Gene Ontology	intrinsic component of mitochondrial membrane	up-down	1.68	-2.49	3.29e-02	2.72e-07	50	46
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell cycle g2 m phase transition	up-down	1.89	-2.33	7.81e-04	3.09e-07	86	84
Lung cancer	Alzheimer's disease	Gene Ontology	nucleobase containing small molecule metabolic process	up-down	1.33	-1.8	3.42e-02	3.35e-07	514	475
Lung cancer	Alzheimer's disease	Gene Ontology	oxidation reduction process	up-down	1.35	-1.65	5.20e-03	9.32e-07	783	730
Lung cancer	Alzheimer's disease	Gene Ontology	mitochondrial large ribosomal subunit	up-down	2.19	-2.46	5.16e-05	1.25e-06	52	35
Lung cancer	Alzheimer's disease	Gene Ontology	posttranscriptional regulation of gene expression	up-down	1.39	-1.81	1.71e-02	1.32e-06	471	445
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of cellular amine metabolic process	up-down	1.67	-2.36	1.85e-02	1.50e-06	69	70
Lung cancer	Alzheimer's disease	Gene Ontology	structural constituent of ribosome	up-down	2.07	-2.22	1.48e-05	1.75e-06	106	105
Lung cancer	Alzheimer's disease	Gene Ontology	ligase activity	up-down	2.07	-2.2	1.32e-05	2.05e-06	115	101
Lung cancer	Alzheimer's disease	Gene Ontology	rrna metabolic process	up-down	2.19	-2.1	1.10e-08	2.09e-06	180	158
Lung cancer	Alzheimer's disease	Gene Ontology	mitochondrial membrane organization	up-down	1.59	-2.21	2.73e-02	2.26e-06	106	97
Lung cancer	Alzheimer's disease	Gene Ontology	amino acid activation	up-down	2.24	-2.44	8.54e-05	2.63e-06	39	36
Lung cancer	Alzheimer's disease	Gene Ontology	transcription coupled nucleotide excision repair	up-down	1.68	-2.29	2.04e-02	2.80e-06	59	65
Lung cancer	Alzheimer's disease	Gene Ontology	mrna metabolic process	up-down	1.35	-1.67	1.71e-02	2.87e-06	650	614
Lung cancer	Alzheimer's disease	Gene Ontology	cofactor biosynthetic process	up-down	1.43	-1.99	3.29e-02	4.12e-06	195	174
Lung cancer	Alzheimer's disease	Gene Ontology	small molecule metabolic process	up-down	1.28	-1.45	5.51e-03	5.06e-06	1584	1473
Lung cancer	Alzheimer's disease	Gene Ontology	ribonucleoprotein complex subunit organization	up-down	1.48	-2.07	3.34e-02	5.07e-06	147	151
Lung cancer	Alzheimer's disease	Gene Ontology	large ribosomal subunit	up-down	2.15	-2.25	6.33e-06	6.16e-06	83	73
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of transcription from rna polymerase ii promoter in response to hypoxia	up-down	1.59	-2.27	3.44e-02	8.83e-06	65	70
Lung cancer	Alzheimer's disease	Gene Ontology	adenyl nucleotide binding	up-down	1.31	-1.48	4.54e-03	1.24e-05	1256	1147
Lung cancer	Alzheimer's disease	Gene Ontology	mitochondrial small ribosomal subunit	up-down	2.03	-2.35	3.33e-03	2.08e-05	24	21
Lung cancer	Alzheimer's disease	Gene Ontology	intrinsic component of mitochondrial inner membrane	up-down	1.76	-2.35	2.58e-02	2.14e-05	29	25
Lung cancer	Alzheimer's disease	Gene Ontology	proteasome accessory complex	up-down	1.89	-2.35	1.04e-02	2.73e-05	22	23
Lung cancer	Alzheimer's disease	Gene Ontology	trna processing	up-down	2.06	-2.11	5.70e-06	3.53e-05	113	89
Lung cancer	Alzheimer's disease	Gene Ontology	ligase activity forming carbon oxygen bonds	up-down	2.25	-2.32	8.54e-05	4.02e-05	32	30
Lung cancer	Alzheimer's disease	Gene Ontology	oxidoreductase activity	up-down	1.38	-1.62	9.45e-03	4.21e-05	568	537
Lung cancer	Alzheimer's disease	Gene Ontology	organelle envelope lumen	up-down	1.96	-2.14	3.65e-04	4.28e-05	70	65
Lung cancer	Alzheimer's disease	Gene Ontology	rna splicing via transesterification reactions	up-down	1.48	-1.79	6.08e-03	4.97e-05	281	261
Lung cancer	Alzheimer's disease	Gene Ontology	ribonucleoprotein complex binding	up-down	1.9	-2.02	2.65e-04	9.86e-05	108	97
Lung cancer	Alzheimer's disease	Gene Ontology	nucleotide excision repair	up-down	1.76	-2.06	4.97e-03	1.14e-04	90	94
Lung cancer	Alzheimer's disease	Gene Ontology	rna localization	up-down	1.54	-1.83	1.41e-02	1.67e-04	175	176
Lung cancer	Alzheimer's disease	Gene Ontology	cellular component disassembly	up-down	1.31	-1.64	4.32e-02	2.39e-04	463	414
Lung cancer	Alzheimer's disease	Gene Ontology	drug binding	up-down	1.37	-1.4	2.29e-04	2.88e-04	1398	1289
Lung cancer	Alzheimer's disease	Gene Ontology	trna binding	up-down	1.81	-2.15	7.19e-03	3.88e-04	48	38
Lung cancer	Alzheimer's disease	Gene Ontology	retrograde vesicle mediated transport golgi to endoplasmic reticulum	up-down	1.83	-1.98	2.72e-03	4.85e-04	65	71
Lung cancer	Alzheimer's disease	Gene Ontology	atpase activity	up-down	1.74	-1.66	1.74e-05	5.30e-04	346	320
Lung cancer	Alzheimer's disease	Gene Ontology	proteasome regulatory particle base subcomplex	up-down	1.87	-2.14	1.75e-02	6.72e-04	12	12
Lung cancer	Alzheimer's disease	Gene Ontology	trna modification	up-down	1.82	-1.96	2.50e-03	8.15e-04	78	58
Lung cancer	Alzheimer's disease	Gene Ontology	rna splicing	up-down	1.51	-1.63	5.32e-03	1.06e-03	347	320
Lung cancer	Alzheimer's disease	Gene Ontology	mrna processing	up-down	1.44	-1.6	1.04e-02	1.21e-03	397	365
Lung cancer	Alzheimer's disease	Gene Ontology	sm like protein family complex	up-down	1.69	-1.93	1.59e-02	1.40e-03	62	58
Lung cancer	Alzheimer's disease	Gene Ontology	cofactor metabolic process	up-down	1.45	-1.58	8.10e-03	1.55e-03	357	334
Lung cancer	Alzheimer's disease	Gene Ontology	cell cycle phase transition	up-down	1.69	-1.49	3.38e-06	1.81e-03	514	479
Lung cancer	Alzheimer's disease	Gene Ontology	small ribosomal subunit	up-down	1.8	-1.97	1.09e-02	2.07e-03	44	52
Lung cancer	Alzheimer's disease	Gene Ontology	preribosome	up-down	2.36	-1.97	7.72e-07	2.33e-03	60	53
Lung cancer	Alzheimer's disease	Gene Ontology	dicarboxylic acid metabolic process	up-down	1.83	-1.89	3.33e-03	2.48e-03	76	70
Lung cancer	Alzheimer's disease	Gene Ontology	organic acid metabolic process	up-down	1.36	-1.4	2.81e-03	2.85e-03	924	878
Lung cancer	Alzheimer's disease	Gene Ontology	kinetochore	up-down	2.13	-1.78	5.88e-07	2.90e-03	117	101
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of cell cycle phase transition	up-down	1.56	-1.54	1.00e-03	3.14e-03	378	351
Lung cancer	Alzheimer's disease	Gene Ontology	ribosomal large subunit biogenesis	up-down	2.09	-1.93	3.40e-04	3.39e-03	47	48
Lung cancer	Alzheimer's disease	Gene Ontology	establishment of protein localization to mitochondrial membrane	up-down	1.8	-2.01	3.98e-02	3.65e-03	14	12
Lung cancer	Alzheimer's disease	Gene Ontology	dna repair	up-down	2.06	-1.5	8.56e-09	3.85e-03	444	394
Lung cancer	Alzheimer's disease	Gene Ontology	mitochondrial rna metabolic process	up-down	1.79	-1.94	2.99e-02	3.90e-03	36	32
Lung cancer	Alzheimer's disease	Gene Ontology	spliceosomal snrnp assembly	up-down	1.85	-1.96	9.35e-03	4.45e-03	35	33
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of mitochondrial gene expression	up-down	1.98	-2	3.67e-03	5.04e-03	26	17
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of mrna metabolic process	up-down	1.41	-1.59	1.76e-02	5.10e-03	262	250
Lung cancer	Alzheimer's disease	Gene Ontology	rna export from nucleus	up-down	1.61	-1.72	3.07e-02	5.26e-03	102	101
Lung cancer	Alzheimer's disease	Gene Ontology	rna polymerase complex	up-down	1.82	-1.81	1.61e-03	7.01e-03	85	83
Lung cancer	Alzheimer's disease	Gene Ontology	small nuclear ribonucleoprotein complex	up-down	1.66	-1.86	2.63e-02	9.04e-03	53	51
Lung cancer	Alzheimer's disease	Gene Ontology	tricarboxylic acid cycle enzyme complex	up-down	1.88	-1.92	1.61e-02	1.01e-02	12	12
Lung cancer	Alzheimer's disease	Gene Ontology	small subunit processome	up-down	1.74	-1.86	3.44e-02	1.05e-02	31	28
Lung cancer	Alzheimer's disease	Gene Ontology	protein n linked glycosylation	up-down	1.69	-1.73	1.57e-02	1.08e-02	67	58
Lung cancer	Alzheimer's disease	Gene Ontology	spindle organization	up-down	1.58	-1.66	2.09e-02	1.29e-02	136	127
Lung cancer	Alzheimer's disease	Gene Ontology	rna polymerase activity	up-down	1.89	-1.81	6.43e-03	1.72e-02	35	29
Lung cancer	Alzheimer's disease	Gene Ontology	rna modification	up-down	1.96	-1.61	2.53e-05	2.04e-02	139	106
Lung cancer	Alzheimer's disease	Gene Ontology	nucleotide excision repair preincision complex assembly	up-down	1.92	-1.82	6.84e-03	2.19e-02	23	27
Lung cancer	Alzheimer's disease	Gene Ontology	nucleoid	up-down	1.81	-1.77	2.55e-02	2.53e-02	36	36
Lung cancer	Alzheimer's disease	Gene Ontology	isomerase activity	up-down	1.64	-1.56	5.90e-03	2.55e-02	131	110
Lung cancer	Alzheimer's disease	Gene Ontology	mitotic cell cycle	up-down	1.72	-1.31	8.56e-09	2.61e-02	838	792
Lung cancer	Alzheimer's disease	Gene Ontology	ribonucleoside monophosphate metabolic process	up-down	1.77	-1.77	1.70e-02	2.67e-02	42	40
Lung cancer	Alzheimer's disease	Gene Ontology	spindle	up-down	1.64	-1.46	4.14e-04	2.80e-02	293	261
Lung cancer	Alzheimer's disease	Gene Ontology	protein transmembrane transport	up-down	1.71	-1.74	2.58e-02	3.05e-02	47	40
Lung cancer	Alzheimer's disease	Gene Ontology	intracellular protein transmembrane transport	up-down	1.7	-1.7	3.29e-02	3.26e-02	40	33
Lung cancer	Alzheimer's disease	Gene Ontology	cofactor binding	up-down	1.63	-1.38	1.27e-04	3.27e-02	400	401
Lung cancer	Alzheimer's disease	Gene Ontology	microtubule cytoskeleton organization involved in mitosis	up-down	1.65	-1.53	1.01e-02	3.45e-02	110	109
Lung cancer	Alzheimer's disease	Gene Ontology	nuclear exosome rnase complex	up-down	1.77	-1.77	2.37e-02	3.64e-02	15	14
Lung cancer	Alzheimer's disease	Gene Ontology	nucleoside monophosphate metabolic process	up-down	1.85	-1.69	4.30e-03	3.67e-02	57	55
Lung cancer	Alzheimer's disease	Gene Ontology	spindle microtubule	up-down	2.02	-1.66	8.30e-04	3.82e-02	45	48
Lung cancer	Alzheimer's disease	Gene Ontology	condensed chromosome centromeric region	up-down	2.23	-1.57	4.85e-07	3.88e-02	101	87
Lung cancer	Alzheimer's disease	Gene Ontology	outer mitochondrial membrane protein complex	up-down	1.87	-1.77	1.63e-02	3.96e-02	10	10
Lung cancer	Alzheimer's disease	Gene Ontology	90s preribosome	up-down	2.18	-1.75	1.96e-04	4.18e-02	25	21
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of translational fidelity	up-down	2.02	-1.79	1.30e-03	4.48e-02	15	13
Lung cancer	Alzheimer's disease	Gene Ontology	oligosaccharide lipid intermediate biosynthetic process	up-down	2.11	-1.77	6.71e-04	4.69e-02	16	13
Lung cancer	Alzheimer's disease	Gene Ontology	ribonucleoside monophosphate biosynthetic process	up-down	2.02	-1.69	2.74e-03	4.72e-02	27	28
Lung cancer	Alzheimer's disease	Gene Ontology	dna templated transcription termination	up-down	1.74	-1.58	1.17e-02	4.82e-02	64	58
Lung cancer	Parkinson's disease	Canonical Pathways	kegg - cytokine cytokine receptor interaction	down-up	-1.74	2.16	3.87e-04	7.41e-09	213	218
Lung cancer	Parkinson's disease	Canonical Pathways	naba - matrisome	down-up	-1.22	1.66	2.22e-02	2.26e-08	816	731
Lung cancer	Parkinson's disease	Canonical Pathways	kegg - hematopoietic cell lineage	down-up	-1.82	2.19	3.68e-03	8.26e-06	70	78
Lung cancer	Parkinson's disease	Canonical Pathways	kegg - pathways in cancer	down-up	-1.4	1.73	1.28e-02	1.26e-05	282	300
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - immunoregulatory interactions between a lymphoid and a non lymphoid cell	down-up	-2.13	2.03	7.42e-05	7.53e-05	87	91
Lung cancer	Parkinson's disease	Canonical Pathways	pid - smad2 3nuclear pathway	down-up	-1.72	2.08	1.08e-02	1.15e-04	73	75
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - interleukin 4 and interleukin 13 signaling	down-up	-1.68	1.94	8.63e-03	1.63e-04	93	100
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - transcriptional regulation of white adipocyte differentiation	down-up	-1.62	1.99	2.36e-02	3.71e-04	70	69
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - interleukin 10 signaling	down-up	-1.93	2.07	4.76e-03	9.05e-04	39	43
Lung cancer	Parkinson's disease	Canonical Pathways	biocarta - nfkb pathway	down-up	-1.81	2.18	2.32e-02	9.56e-04	19	20
Lung cancer	Parkinson's disease	Canonical Pathways	kegg - jak stat signaling pathway	down-up	-1.69	1.74	3.66e-03	1.48e-03	123	131
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - complement cascade	down-up	-1.96	1.96	4.50e-03	2.68e-03	45	49
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - traf6 mediated nf kb activation	down-up	-1.72	2.08	3.69e-02	3.24e-03	22	20
Lung cancer	Parkinson's disease	Canonical Pathways	pid - myc repress pathway	down-up	-1.74	1.88	1.03e-02	3.39e-03	56	57
Lung cancer	Parkinson's disease	Canonical Pathways	pid - rxr vdr pathway	down-up	-1.84	2.1	1.88e-02	3.98e-03	22	24
Lung cancer	Parkinson's disease	Canonical Pathways	biocarta - il1r pathway	down-up	-2.04	1.99	5.58e-03	6.92e-03	26	26
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - diseases of immune system	down-up	-1.9	2.01	1.31e-02	7.91e-03	22	21
Lung cancer	Parkinson's disease	Canonical Pathways	pid - angiopoietin receptor pathway	down-up	-2.25	1.78	1.93e-04	1.02e-02	42	48
Lung cancer	Parkinson's disease	Canonical Pathways	kegg - chronic myeloid leukemia	down-up	-1.66	1.69	1.27e-02	1.27e-02	62	66
Lung cancer	Parkinson's disease	Canonical Pathways	kegg - leishmania infection	down-up	-1.89	1.73	2.94e-03	1.32e-02	53	58
Lung cancer	Parkinson's disease	Canonical Pathways	pid - pi3kci pathway	down-up	-1.84	1.79	1.17e-02	1.32e-02	41	43
Lung cancer	Parkinson's disease	Canonical Pathways	biocarta - granulocytes pathway	down-up	-2.1	1.99	2.30e-03	1.41e-02	15	15
Lung cancer	Parkinson's disease	Canonical Pathways	biocarta - tnfr2 pathway	down-up	-1.96	1.95	1.67e-02	1.47e-02	16	17
Lung cancer	Parkinson's disease	Canonical Pathways	biocarta - cd40 pathway	down-up	-2.17	1.98	8.11e-04	1.54e-02	14	15
Lung cancer	Parkinson's disease	Canonical Pathways	pid - amb2 neutrophils pathway	down-up	-1.97	1.8	4.28e-03	1.60e-02	38	40
Lung cancer	Parkinson's disease	Canonical Pathways	pid - il6 7 pathway	down-up	-2.08	1.72	1.29e-03	1.81e-02	41	46
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - initial triggering of complement	down-up	-1.94	1.88	9.36e-03	2.00e-02	19	19
Lung cancer	Parkinson's disease	Canonical Pathways	pid - fcer1 pathway	down-up	-2.51	1.67	3.72e-07	2.08e-02	51	58
Lung cancer	Parkinson's disease	Canonical Pathways	biocarta - akt pathway	down-up	-2.11	1.89	3.07e-03	2.36e-02	17	21
Lung cancer	Parkinson's disease	Canonical Pathways	sa mmp cytokine connection	down-up	-2.06	1.92	6.83e-03	2.41e-02	13	13
Lung cancer	Parkinson's disease	Canonical Pathways	pid - lysophospholipid - pathway	down-up	-2.18	1.56	7.09e-05	2.84e-02	60	59
Lung cancer	Parkinson's disease	Canonical Pathways	biocarta - nthi pathway	down-up	-2.15	1.78	1.82e-03	3.01e-02	21	22
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - toll like receptor cascades	down-up	-1.74	1.47	1.41e-03	3.20e-02	134	132
Lung cancer	Parkinson's disease	Canonical Pathways	kegg - adipocytokine signaling pathway	down-up	-1.75	1.58	6.18e-03	4.02e-02	62	61
Lung cancer	Parkinson's disease	Canonical Pathways	kegg - nod like receptor signaling pathway	down-up	-1.95	1.63	2.80e-03	4.22e-02	51	51
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - leishmania infection	down-up	-1.58	1.32	3.96e-03	4.24e-02	216	204
Lung cancer	Parkinson's disease	Canonical Pathways	pid - ap1 pathway	down-up	-1.64	1.54	1.42e-02	4.25e-02	62	66
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - cell surface interactions at the vascular wall	down-up	-1.62	1.47	1.07e-02	4.61e-02	113	123
Lung cancer	Parkinson's disease	Canonical Pathways	kegg - proteasome	up-down	2.03	-2.59	2.75e-03	7.41e-09	38	39
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - auf1 hnrnp d0 binds and destabilizes mrna	up-down	1.95	-2.57	2.77e-03	7.41e-09	43	48
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - cross presentation of soluble exogenous antigens endosomes	up-down	1.9	-2.58	4.17e-03	7.41e-09	42	43
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - defective cftr causes cystic fibrosis	up-down	1.89	-2.57	3.92e-03	7.41e-09	50	51
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - degradation of gli1 by the proteasome	up-down	1.92	-2.62	2.80e-03	7.41e-09	50	53
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - golgi to er retrograde transport	up-down	1.86	-2.42	9.53e-04	7.41e-09	98	103
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - hedgehog ligand biogenesis	up-down	1.96	-2.62	1.60e-03	7.41e-09	53	54
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - hiv infection	up-down	1.8	-2.17	3.17e-04	7.41e-09	187	196
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - host interactions of hiv factors	up-down	1.86	-2.47	1.25e-03	7.41e-09	105	113
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - metabolism of polyamines	up-down	2.06	-2.6	4.77e-04	7.41e-09	51	52
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - mitotic g2 g2 m phases	up-down	2	-2.21	1.34e-05	7.41e-09	154	163
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - negative regulation of notch4 signaling	up-down	1.87	-2.72	6.92e-03	7.41e-09	46	50
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - protein localization	up-down	1.57	-2.34	1.79e-02	7.41e-09	136	131
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - regulation of pten stability and activity	up-down	1.74	-2.5	1.32e-02	7.41e-09	57	63
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - regulation of ras by gaps	up-down	1.9	-2.6	4.47e-03	7.41e-09	56	55
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - regulation of runx2 expression and activity	up-down	1.78	-2.49	6.55e-03	7.41e-09	62	67
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - respiratory electron transport	up-down	1.75	-2.8	5.76e-03	7.41e-09	75	67
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins	up-down	1.82	-2.89	3.19e-03	7.41e-09	94	85
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - separation of sister chromatids	up-down	2.31	-2.24	1.72e-08	7.41e-09	150	151
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - the citric acid tca cycle and respiratory electron transport	up-down	1.91	-2.91	8.98e-05	7.41e-09	140	129
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - the role of gtse1 in g2 m progression after g2 checkpoint	up-down	2.09	-2.52	4.15e-04	7.41e-09	54	66
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - regulation of mrna stability by proteins that bind au rich elements	up-down	1.82	-2.41	5.00e-03	7.75e-09	71	76
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - assembly of the pre replicative complex	up-down	2.39	-2.51	9.20e-07	8.71e-09	59	62
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - apc c cdh1 mediated degradation of cdc20 and other apc c cdh1 targeted proteins in late mitosis early g1	up-down	2.21	-2.45	1.73e-05	1.33e-08	57	60
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - degradation of dvl	up-down	2.04	-2.49	1.04e-03	1.61e-08	48	51
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - orc1 removal from chromatin	up-down	2.32	-2.47	2.11e-06	1.74e-08	62	65
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - scf skp2 mediated degradation of p27 p21	up-down	2.03	-2.51	9.61e-04	2.06e-08	52	57
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - switching of origins to a post replicative state	up-down	2.34	-2.41	8.47e-07	2.19e-08	76	77
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - apc c mediated degradation of cell cycle proteins	up-down	2.26	-2.4	1.34e-05	2.26e-08	70	73
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - mitotic metaphase and anaphase	up-down	2.33	-2.14	1.72e-08	2.62e-08	185	184
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - cyclin a cdk2 associated events at s phase entry	up-down	1.82	-2.4	2.54e-03	2.78e-08	75	77
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - stabilization of p53	up-down	2.07	-2.45	7.13e-04	4.71e-08	46	51
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - regulation of runx3 expression and activity	up-down	1.93	-2.42	4.08e-03	1.25e-07	46	51
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - dectin 1 mediated noncanonical nf kb signaling	up-down	1.81	-2.44	8.69e-03	1.37e-07	52	57
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - g1 s dna damage checkpoints	up-down	2.01	-2.37	5.28e-04	1.37e-07	57	61
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - mitochondrial translation	up-down	2.4	-2.37	5.97e-08	1.47e-07	84	61
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - pcp ce pathway	up-down	1.58	-2.3	3.69e-02	1.91e-07	82	82
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - intra golgi and retrograde golgi to er traffic	up-down	1.62	-2.13	6.96e-03	2.07e-07	153	155
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - degradation of axin	up-down	1.85	-2.44	7.43e-03	2.63e-07	46	49
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - mitochondrial protein import	up-down	2.07	-2.4	3.87e-04	5.97e-07	55	47
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - cellular response to hypoxia	up-down	1.75	-2.26	1.42e-02	7.53e-07	64	67
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - asymmetric localization of pcp proteins	up-down	1.86	-2.35	5.60e-03	8.24e-07	54	56
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - abc transporter disorders	up-down	1.68	-2.31	1.55e-02	8.99e-07	62	64
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - dna replication pre initiation	up-down	2.46	-2.23	3.70e-08	9.96e-07	76	78
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - abc family proteins mediated transport	up-down	1.65	-2.21	2.14e-02	1.34e-06	82	84
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - uch proteinases	up-down	1.87	-2.21	4.28e-03	1.46e-06	74	76
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - dna replication	up-down	2.39	-2.14	1.72e-08	1.90e-06	112	113
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - asparagine n linked glycosylation	up-down	1.53	-1.87	1.13e-02	3.81e-06	223	235
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - translation	up-down	2.5	-1.9	1.72e-08	3.81e-06	219	212
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - cristae formation	up-down	1.97	-2.36	5.88e-03	4.92e-06	24	23
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - copi dependent golgi to er retrograde traffic	up-down	2.01	-2.16	6.40e-04	5.15e-06	71	74
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - cell cycle checkpoints	up-down	2.55	-1.88	1.72e-08	5.27e-06	235	233
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - g2 m checkpoints	up-down	2.39	-1.96	1.72e-08	1.05e-05	130	137
Lung cancer	Parkinson's disease	Canonical Pathways	kegg - citrate cycle tca cycle	up-down	1.83	-2.27	1.86e-02	1.27e-05	27	29
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - s phase	up-down	2.06	-1.98	2.20e-06	1.29e-05	144	140
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - pten regulation	up-down	1.53	-2.04	2.62e-02	1.35e-05	122	118
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - citric acid cycle tca cycle	up-down	1.86	-2.31	1.97e-02	1.54e-05	19	20
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - pyruvate metabolism and citric acid tca cycle	up-down	1.64	-2.26	4.24e-02	1.55e-05	49	48
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - metabolism of rna	up-down	2.1	-1.64	1.72e-08	1.80e-05	526	506
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - mapk6 mapk4 signaling	up-down	1.65	-2.09	1.80e-02	1.91e-05	77	79
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - metabolism of amino acids and derivatives	up-down	1.86	-1.74	1.03e-05	6.73e-05	277	281
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - m phase	up-down	2.17	-1.7	1.72e-08	7.53e-05	305	315
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - glucose metabolism	up-down	1.92	-2.03	1.39e-03	7.86e-05	78	82
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - disorders of transmembrane transporters	up-down	1.53	-1.88	1.75e-02	9.08e-05	144	147
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - ub specific processing proteases	up-down	1.6	-1.84	1.13e-02	9.74e-05	151	160
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - post translational protein modification	up-down	1.26	-1.44	2.36e-02	9.81e-05	1112	1015
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - deubiquitination	up-down	1.48	-1.76	2.44e-02	1.06e-04	219	217
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - tnfr2 non canonical nf kb pathway	up-down	1.62	-2.02	2.04e-02	1.59e-04	86	88
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - gluconeogenesis	up-down	2.06	-2.13	1.96e-03	1.69e-04	30	32
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - transcriptional regulation by runx2	up-down	1.46	-1.89	4.92e-02	2.06e-04	106	108
Lung cancer	Parkinson's disease	Canonical Pathways	reactome - mitotic g1 phase and g1 s transition	up-down	2.11	-1.86	2.63e-06	2.45e-04	136	138
